parameter_name,procedure_name,f_n,m_n,f_intercept,f_intercept_se,f_slope,f_slope_se,m_intercept,m_intercept_se,m_slope,m_slope_se,fm_diff_int,fm_diff_int_se,fm_diff_int_p,fm_diff_slope,fm_diff_slope_se,fm_diff_slope_p,f_sd,m_sd,r_m,r_c,Category,parameter_group,lnVR,VlnVR,low_lnVR,high_lnVR,t_val_sd,p_val_sd,Zr,VZr
number of lumbar vertebrae,X-ray,4714,4664,1.7916792200085467,2.1595288319803963e-4,2.931241573871542e-5,1.7309910836092905e-4,1.7911859678955102,2.99039463088658e-4,-1.462214445790774e-4,2.865633290886598e-4,4.93252087038219e-4,3.068903925896978e-4,0.10803693829018318,1.7553384228489265e-4,3.0169343850740656e-4,0.560698482036011,0.007020693,0.01350179685496779,0.02622558674586191,0.05977091287851491,Morphology,number of lumbar vertebrae,-0.6539619843798695,2.1340769600251315e-4,-0.6543802557780581,-0.6535437129816809,-44.76591486460057,0,0.026231601718506276,1.0666666666666667e-4
number of rears - total,Open Field,5470,5426,4.781366865258633,0.10923492188065252,0.06440571679150124,0.02026129077037298,4.819652099011161,0.10927449308118826,0.07950432111287054,0.01824602757281572,-0.03828523378655454,0.01565968852590091,0.01451039872003871,-0.01509860430635017,0.01421051754066715,0.28803832706574084,0.4849618119598,0.44824442,0.13932263780415882,0.6652237835463353,Morphology,number of rears - total,0.07873074356155142,1.8365772729684395e-4,0.07837078103056713,0.07909070609253571,5.8095132989099785,6.440901589854775e-9,0.1402347388703519,9.180207472688883e-5
number of ribs left,X-ray,5854,5791,2.565072089956697,9.500750755914026e-5,8.092197206552762e-5,7.137126441795501e-5,2.564860296261666,9.054558670294356e-5,5.858847848795481e-5,6.961707889821833e-5,2.1179369501966448e-4,9.91231416339515e-5,0.03264916715051245,2.233349359974708e-5,9.622035949457976e-5,0.8164591208618797,0.003554828,0.00360555700560667,0.02053745646980282,0.2218438580860344,Morphology,number of ribs,-0.014170518607920693,1.7184110312804844e-4,-0.0145073209811153,-0.013833716234726085,-1.0809913498497394,0.27972335124246106,0.020540344678957233,8.589589417625838e-5
number of ribs right,X-ray,5854,5791,2.564873581968067,7.077590557128257e-5,-5.745614294345591e-5,5.873511706911726e-5,2.564895690860018,7.646172919154673e-5,-4.345168097893375e-5,6.684238258169131e-5,-2.210889308861453e-5,8.623196202704675e-5,0.7976561268677369,-1.4004462390921716e-5,8.336010300648348e-5,0.8665870527796994,0.002811417,0.00335646983605608,0.01183630855339532,0.24658295538018127,Morphology,number of ribs,-0.17720208107192453,1.7184110312804844e-4,-0.17753888344511914,-0.17686527869872992,-13.517777444436824,0,0.011836861348371745,8.589589417625838e-5
number of signals,Electrocardiogram (ECG),6006,5936,3.151632117173124,0.24229318318484536,7.387490755187772e-4,0.00804613730130891,3.1517772937292716,0.24231642576117793,0.00939614056913099,0.00738289217271116,-1.451764613391956e-4,0.00962445004425298,0.9879653589707308,-0.00865739154729743,0.00846329690279183,0.3063636616370122,0.3003116976,0.3027686795766309,0.00830343712207768,0.8873001881822994,Morphology,number of signals,-0.008149135637297484,1.6756608492764685e-4,-0.008477559128786052,-0.007820712145808916,-0.6295329773371341,0.5290122313541306,0.00830362796252055,8.375910880308233e-5
number of thoracic vertebrae,X-ray,4714,4664,2.5649681071604027,2.1736393831931815e-5,4.491679730759234e-6,2.2077088150798217e-5,2.564971400011752,2.1568334466843105e-5,-8.986296748891392e-6,2.1232391591158733e-5,-3.2928510146295325e-6,3.060621677456475e-5,0.9143254711867234,1.3477976529236436e-5,3.061987120476545e-5,0.659825137105049,0.001079342,0.00108509278993519,0.0048632368987349,0.00497051499477653,Morphology,number of thoracic vertebrae,-0.005315046349016537,2.1340769600251315e-4,-0.005733317747205135,-0.004896774950827939,-0.3638329414317627,0.7159909659252828,0.004863275239536168,1.0666666666666667e-4
right kidney,Organ Weight,1067,1120,-1.832068202340268,0.0057359444936555,0.09135123594540576,0.00500044795270397,-1.721081000880052,0.00524102793311832,0.10151801747032854,0.00468490462568567,-0.11098720144272964,0.00692678883474781,1.7727014941970466e-54,-0.01016678151541968,0.00671069601781901,0.12992633774324014,0.10031777649125706,0.09036697,0.8199337909144016,0.8391281031591316,Morphology,kidney weight,0.10448638518921975,9.175523858886248e-4,0.10268801555894926,0.10628475481949025,3.4494056482371804,5.724773832704866e-4,1.1566153946396776,4.578754578754579e-4
spleen weight,Immunophenotyping,3267,3274,-1.772001201567427,0.639315800277458,0.09719447245301172,0.01516052642167243,-2.0341132563971995,0.6393336867861442,0.12090996368045669,0.01611842756519985,0.2621120548279492,0.00760976722768981,3.777434894412086e-235,-0.02371549123026665,0.00742328697202806,0.00140762735006578,0.1253791,0.23271260540274272,0.04414727787896799,0.9954061530735242,Morphology,spleen weight,-0.6184619635659149,3.060447275822588e-4,-0.6190618002096345,-0.6178621269221952,-35.352533618445186,0,0.044175992216792956,1.5295197308045274e-4
tibia length,X-ray,5527,5485,2.9019938889321395,0.00625427508271854,0.01482032070643272,8.767426493233416e-4,2.89356911150926,0.00625313872978275,0.00998888901936759,8.683003706438845e-4,0.00842477742782111,5.919937908088152e-4,1.797447016715097e-45,0.00483143168669589,5.592465143532453e-4,6.6176513340318334e-18,0.016667678,0.01684731800377663,0.248819819921677,0.9040185868574072,Morphology,tibia length,-0.010720773763510062,1.8172170867411243e-4,-0.011076941767720403,-0.010364605759299721,-0.7952848796398695,0.42646495105981064,0.2541543485251226,9.083477155054956e-5
alanine aminotransferase,Clinical Chemistry,8396,8423,3.487410717786425,0.07470836936282202,-0.03047154477250674,0.01703340685158801,3.640947145289649,0.07460654842997193,-0.00464346574499555,0.01745505203700234,-0.15353642780527438,0.00949399880806528,2.4671078145849523e-58,-0.02582807810284785,0.00870377763480497,0.00300747502027862,0.35245606901884735,0.36903914,0.12965044734628367,0.7128524008973219,Physiology,alanine aminotransferase,-0.04597653025603283,1.1895587687171726e-4,-0.046209679490450774,-0.04574338102161488,-4.2154431973580655,2.505900202054434e-5,0.13038430480274218,5.9467174119885826e-5
albumin,Clinical Chemistry,8422,8460,3.431573247025541,0.02597162826685674,0.00866939263921202,0.00402634566756158,3.359310543081878,0.02596919969571104,0.00145786799779767,0.00410602526260433,0.07226270403051992,0.00134898022337875,0,0.00721152467223944,0.00123180744890117,4.885864357607044e-9,0.04321260302696614,0.057182003,0.26134732722781906,0.9186961958281288,Physiology,albumin,-0.28010675971693855,1.1851209649935238e-4,-0.2803390391578096,-0.2798744802760675,-25.730145918950733,0,0.2675539608753682,5.9245215948812136e-5
albumin to creatinine ratio,Urinalysis,363,362,2.454814172135121,0.05708217143269237,-0.12526063714641805,0.04603138674121299,2.950446827805576,0.05234609923417752,-0.02291109586750261,0.04399072311209095,-0.495632655658953,0.04544364307900822,1.2985447767545044e-25,-0.1023495412711885,0.04333871186179608,0.01847962091349224,0.39356858,0.3020302434235266,0.43754297664046127,0.6563707362487743,Physiology,albumin to creatinine ratio,0.26472430983735723,0.00278164654905602,0.2592723827834873,0.27017623689122716,5.019296510971614,6.536146006652643e-7,0.4691879703873108,0.0013850415512465374
alkaline phosphatase,Clinical Chemistry,8343,8388,4.968736224166014,0.1355735673137176,-0.06645089680049505,0.00777971040375826,4.612999126482931,0.135567866916807,-0.05562496869445724,0.00791684483163544,0.35573709768484585,0.00313271371128623,0,-0.01082592808427543,0.00285622507549011,1.5105982738804782e-4,0.11076963098024638,0.121769854,0.37056174871929937,0.9813576267605424,Physiology,alkaline phosphatase,-0.09467985067223382,1.1958233055773629e-4,-0.09491422773331434,-0.0944454736111533,-8.658129109453274,0,0.38907410667985165,5.9780009564801534e-5
alpha-amylase,Clinical Chemistry,5517,5586,6.403685335764583,0.07243310791918406,0.05215896244854068,0.0063120054729283,6.532065617783639,0.0724323480997883,0.06667649566295947,0.00641110292703357,-0.12838028202910312,0.00343541139381506,2.7931557140336483e-286,-0.01451753329582434,0.00330974316782912,1.1647068175020585e-5,0.103753321,0.10518837593362004,0.4794180847963891,0.9019706150249568,Physiology,alpha-amylase,-0.01373551034600668,1.8023585901316702e-4,-0.014088766138395126,-0.013382254553618233,-1.023114406430323,0.30627605068080954,0.5222284249533482,9.009009009009009e-5
aspartate aminotransferase,Clinical Chemistry,8332,8368,4.255670367707487,0.1141884113186368,-0.08619437449759328,0.02188175349184803,4.263647786612385,0.1141233162151404,-0.04205455845703729,0.02211864295073316,-0.0079774187711809,0.00865803005281373,0.3568619500795621,-0.04413981456023796,0.00791977451110753,2.5418653873589792e-8,0.32132762037797036,0.323688048,0.10214117938652152,0.8502305504012346,Physiology,aspartate aminotransferase,-0.00731875194283168,1.1980407935258432e-4,-0.007553563623563724,-0.007083940262099636,-0.6686536576975538,0.5037256789619808,0.1024986264415582,5.989099838294304e-5
body temp,Echo,1057,491,3.6077806948239353,0.00163124278841403,0.00109040933812692,0.00121453090384409,3.607753347182059,0.00201569443361559,-2.666156854470275e-4,0.00133832178565386,2.7347641746886627e-5,0.00194024421709945,0.9887565410139288,0.00135702502443571,0.00153860200329035,0.3779586834080746,0.0212313904,0.01639999351500814,0.03288903215652024,0.48096291877541214,Physiology,body temp,0.25764961953265353,0.0014989734656422062,0.2547116855262136,0.26058755353909346,6.654762074404389,3.928102287886759e-11,0.03290089842075373,6.472491909385113e-4
calcium,Clinical Chemistry,8366,8425,2.2056032324828267,0.01844029240334717,0.00744324235113846,0.0035002553396486,2.2028542322860183,0.01843744485850129,0.00688293030700294,0.00351274560144593,0.00274900018111379,7.216675744459689e-4,1.3995312100430614e-4,5.603120444975248e-4,6.516369602276096e-4,0.3898837520879804,0.02591702580261206,0.02629268,0.05897705218153482,0.969458521772479,Physiology,calcium,-0.01439003497998424,1.1915547878240238e-4,-0.014623575426958376,-0.014156494533010105,-1.3182714348718239,0.18743078404152058,0.059045575060436686,5.9566356921610674e-5
chloride,Clinical Chemistry,6176,6149,4.698101780677692,0.01124070781114059,0.00177313280020394,0.00309008476836947,4.6902263547260645,0.01123965646763241,5.723310968401614e-4,0.00309612489660354,0.00787542594857507,4.3914803328276786e-4,6.530287315987159e-71,0.00120080170907869,4.1374288422316727e-4,0.00371178650964578,0.01426759940623925,0.013393416,0.05898525626536665,0.967065891305669,Physiology,chloride,0.06322759196797109,1.6235162005540538e-4,0.06290938863983077,0.06354579529611142,4.962246437596422,7.061316926737504e-7,0.059053807784074534,8.115565654926148e-5
creatine kinase,Clinical Chemistry,4339,4390,5.285226162681832,0.2662479976812095,-0.06602688489818725,0.06014412851471432,5.243981458314281,0.26624879326832934,-0.09921794839328768,0.06106479447055208,0.04124470439666997,0.02642014487580808,0.11853837953990586,0.03319106350692509,0.02558564484137233,0.19458200270531292,0.70260971,0.6870067932806383,0.09655347397128682,0.7299027776402369,Physiology,creatine kinase,0.022458719883357556,2.2928675548437727e-4,0.022009326100476134,0.022908113666238978,1.4831856466720885,0.1380612046169296,0.0968552058090541,1.1460004584001834e-4
creatinine,Clinical Chemistry,7564,7667,-1.2054495037589044,0.4960204444929963,-0.00183847065198957,0.00766673735330902,-1.3208381322031617,0.4960128728453067,-0.01878120366614294,0.00805954361948952,0.11538862844427723,0.00487675695113459,2.476356168835792e-121,0.01694273301415171,0.00449505435218824,1.6446477506008468e-4,0.16895169416520542,0.16850349,0.0341132726562265,0.996106891308504,Physiology,creatinine,0.002657267714295417,1.313689024466006e-4,0.002399789396811524,0.0029147460317793103,0.2318403507356721,0.8166651304158998,0.03412651461663263,6.566850538481745e-5
free fatty acids,Clinical Chemistry,3135,3249,-0.1305857620386532,0.3651899827859107,0.06377120575697054,0.01753101585521838,-0.18030979502429856,0.36509330041460375,0.07071921710811098,0.01861686533286583,0.04972403280421703,0.01078715817468295,4.121384908207252e-6,-0.00694801148538773,0.00980920950216736,0.47877792703854016,0.2730127,0.2555671557615061,0.0692082322925878,0.9467246152956106,Physiology,free fatty acids,0.06603870525311002,3.136781373125309e-4,0.06542390740123985,0.0666535031049802,3.7286912600595397,1.9414400863970727e-4,0.0693190483268058,1.567152483936687e-4
fructosamine,Clinical Chemistry,4390,4468,5.417426786752475,0.07704987948066332,0.00548526866369117,0.00991750037210847,5.3673951531581565,0.07704817370288282,0.00994975115958683,0.00994355803516912,0.05003163360500571,0.00194939579425882,1.1198467748564507e-139,-0.00446448249164185,0.00187739583373946,0.01742925302136063,0.05049865,0.05366491057560955,0.12484563498758391,0.9451030178250744,Physiology,fructosamine,-0.06081075931715609,2.2595518521458723e-4,-0.06125362334229676,-0.060367895292015424,-4.0454726583959815,5.2661090172323455e-5,0.1255004019622769,1.1293054771315641e-4
glycerol,Clinical Chemistry,1977,2014,-2.07142190661215,0.04390229248118615,0.05238460518591169,0.02420272406436685,-2.14838521430703,0.04419331690504306,0.12159044995459824,0.02477688077583178,0.07696330768653478,0.01064243167856805,5.782532557402291e-13,-0.06920584475526838,0.01084943380331055,2.0093257851639495e-10,0.196234519,0.21677253062071444,0.24471966243878193,0.5892211838817716,Physiology,glycerol,-0.099533427998974,5.019253276180601e-4,-0.10051718356403386,-0.09854967243391413,-4.442724738669227,9.123580970493705e-6,0.24978831222640452,2.5075225677031093e-4
glycosilated hemoglobin a1c (hba1c),Clinical Chemistry,362,362,1.3851574428325153,0.01637865836520927,0.01152242449117853,0.00344728780401363,1.419014909329511,0.01635816655752473,0.01589372243748795,0.00325246265065511,-0.0338574664965986,0.00439852393047944,5.2186717057291093e-14,-0.00437129794628256,0.00407737199512206,0.28408125119611516,0.02911225,0.03015860427910197,0.53552672966949,0.8402155736838907,Physiology,hemoglobin,-0.0353112170537962,0.002785515320334262,-0.0407707267600359,-0.0298517073475565,-0.6690520576797373,0.5036761401501111,0.5978623679815002,0.0013869625520110957
hdl cholesterol,Plasma Chemistry,483,470,4.092757623526384,0.09016941900534071,0.05416391991044761,0.02061137474287048,4.333921978619699,0.08997626028591912,0.05630727442155791,0.01903067087322406,-0.2411643550930633,0.01391721118132556,4.9420940065242966e-58,-0.0021433545093271,0.01266169011055481,0.8656166848815259,0.13680629,0.11135457734868714,0.5953680515576361,0.8933132442777071,Physiology,hdl-cholesterol,0.2058174859037073,0.002112330478229836,0.20167739424293055,0.20995757756448405,4.478177836655761,8.441615195309282e-6,0.6859409286399403,0.0010526315789473684
hdl-cholesterol,Clinical Chemistry,8305,8353,4.049251098319767,0.03284318905826219,0.07395184444070702,0.00676564610864196,4.193256559702509,0.03279729922762688,0.0617096569482518,0.00682862874829014,-0.14400546132739558,0.00364885980477,0,0.01224218745194718,0.00334809201819443,2.5658700289590803e-4,0.1411759,0.1338615757228169,0.5380177341226687,0.8165442316359198,Physiology,hdl-cholesterol,0.05320072778970781,1.2010669097843821e-4,0.05296532300108779,0.05343613257832783,4.854382265496368,1.218571478833752e-6,0.6013615879199727,6.004202942059442e-5
iron,Clinical Chemistry,6746,6815,-2.022421302178344,0.05822798149799412,0.03757574897712315,0.00938279926142533,-2.20761043824156,0.05820385212773886,0.0152778018434097,0.00932460320025852,0.18518913606414383,0.00400116699567373,0,0.02229794715223015,0.00378556084383826,3.957125167564319e-9,0.147496702,0.12345853046704554,0.33183022630888337,0.8084655933619855,Physiology,iron,0.1779012533092308,1.4755085393791293e-4,0.17761205894962434,0.17819044766883724,14.645632897032142,0,0.3448835458865979,7.37571913261543e-5
lactate dehydrogenase,Clinical Chemistry,540,542,5.541195234920025,0.12446558662676756,-0.05250812520906,0.03619428536844106,5.690861131485297,0.12470230878346432,-0.03025976121371936,0.0363624936069928,-0.1496658965667313,0.04007429143395281,1.988831299539041e-4,-0.02224836399603987,0.03772479450598463,0.5554926532443989,0.328427,0.35243622391636664,0.10340991769547182,0.6914073625603129,Physiology,lactate dehydrogenase,-0.07055163490435584,0.0018587424812484669,-0.07419470322413746,-0.06690856658457423,-1.6364301399846202,0.10204094462887481,0.10378090944593375,9.267840593141798e-4
