parameter_name,procedure_name,f_n,m_n,f_intercept,f_intercept_se,f_slope,f_slope_se,m_intercept,m_intercept_se,m_slope,m_slope_se,fm_diff_int,fm_diff_int_se,fm_diff_int_p,fm_diff_slope,fm_diff_slope_se,fm_diff_slope_p,f_sd,m_sd,r_m,r_c,Category,parameter_group,lnVR,VlnVR,low_lnVR,high_lnVR,t_val_sd,p_val_sd,Zr,VZr,SMD,v_SMD,lnRR,v_lnRR
aspartate aminotransferase,Clinical Chemistry,8332,8368,4.255670367707487,0.1141884113186368,-0.08619437449759328,0.02188175349184803,4.263647786612385,0.1141233162151404,-0.04205455845703729,0.02211864295073316,-0.0079774187711809,0.00865803005281373,0.3568619500795621,-0.04413981456023796,0.00791977451110753,2.5418653873589792e-8,0.32132762037797036,0.323688048,0.10214117938652152,0.8502305504012346,Physiology,aspartate aminotransferase,-0.00731875194283168,1.1980407935258432e-4,-0.00755356362356372,-0.00708394026209963,-0.6686536576975538,0.5037256789619808,0.1024986264415582,5.989099838294304e-5,0.07706099895016005,2.3969986747543291e-4,0.10193909412601276,4.209317493162175e-4
body temp,Echo,1057,491,3.6077806948239353,0.00163124278841403,0.00109040933812692,0.00121453090384409,3.607753347182059,0.00201569443361559,-2.666156854470275e-4,0.00133832178565386,2.7347641746886627e-5,0.00194024421709945,0.9887565410139288,0.00135702502443571,0.00153860200329035,0.3779586834080746,0.0212313904,0.01639999351500814,0.03288903215652024,0.48096291877541214,Physiology,body temp,0.25764961953265353,0.0014989734656422,0.2547116855262136,0.26058755353909346,6.654762074404389,3.928102287886759e-11,0.03290089842075373,6.472491909385113e-4,-0.024497486520248534,0.0029829275109768015,-5.443798980273816e-4,1.2297362386456428e-6
calcium,Clinical Chemistry,8366,8425,2.2056032324828267,0.01844029240334717,0.00744324235113846,0.0035002553396486,2.2028542322860183,0.01843744485850129,0.00688293030700294,0.00351274560144593,0.00274900018111379,7.216675744459689e-4,1.3995312100430614e-4,5.603120444975248e-4,6.516369602276096e-4,0.3898837520879804,0.02591702580261206,0.02629268,0.05897705218153482,0.969458521772479,Physiology,calcium,-0.01439003497998424,1.1915547878240238e-4,-0.01462357542695837,-0.0141564945330101,-1.318271434871824,0.18743078404152055,0.05904557506043668,5.9566356921610674e-5,-0.05197471254208958,2.3830623981788878e-4,-0.0034923240481851076,1.0751194701500068e-6
chloride,Clinical Chemistry,6176,6149,4.698101780677692,0.01124070781114059,0.00177313280020394,0.00309008476836947,4.6902263547260645,0.01123965646763241,5.723310968401614e-4,0.00309612489660354,0.00787542594857507,4.3914803328276786e-4,6.530287315987159e-71,0.00120080170907869,4.1374288422316727e-4,0.00371178650964578,0.01426759940623925,0.013393416,0.05898525626536665,0.967065891305669,Physiology,chloride,0.06322759196797109,1.6235162005540538e-4,0.06290938863983077,0.06354579529611142,4.962246437596422,7.061316926737504e-7,0.05905380778407453,8.115565654926148e-5,0.5315796580309876,3.360087353052714e-4,0.013213968729540117,2.0051746769581234e-7
creatine kinase,Clinical Chemistry,4339,4390,5.285226162681832,0.2662479976812095,-0.06602688489818725,0.06014412851471432,5.243981458314281,0.26624879326832934,-0.09921794839328768,0.06106479447055208,0.04124470439666997,0.02642014487580808,0.11853837953990586,0.03319106350692509,0.02558564484137233,0.19458200270531292,0.70260971,0.6870067932806383,0.09655347397128682,0.7299027776402369,Physiology,creatine kinase,0.02245871988335755,2.2928675548437727e-4,0.02200932610047613,0.02290811366623897,1.4831856466720883,0.1380612046169296,0.0968552058090541,1.1460004584001834e-4,0.1251932024174089,4.591560565046802e-4,0.17762742588437203,9.203734722600682e-4
creatinine,Clinical Chemistry,7564,7667,-1.2054495037589044,0.4960204444929963,-0.00183847065198957,0.00766673735330902,-1.3208381322031617,0.4960128728453067,-0.01878120366614294,0.00805954361948952,0.11538862844427723,0.00487675695113459,2.476356168835792e-121,0.01694273301415171,0.00449505435218824,1.6446477506008468e-4,0.16895169416520542,0.16850349,0.0341132726562265,0.996106891308504,Physiology,creatinine,0.00265726771429541,1.313689024466006e-4,0.00239978939681152,0.00291474603177931,0.2318403507356721,0.8166651304158998,0.03412651461663263,6.566850538481745e-5,0.003247913749469291,2.626346405193617e-4,0.014050725495996253,0.004914783608138294
free fatty acids,Clinical Chemistry,3135,3249,-0.1305857620386532,0.3651899827859107,0.06377120575697054,0.01753101585521838,-0.18030979502429856,0.36509330041460375,0.07071921710811098,0.01861686533286583,0.04972403280421703,0.01078715817468295,4.121384908207252e-6,-0.00694801148538773,0.00980920950216736,0.47877792703854016,0.2730127,0.2555671557615061,0.0692082322925878,0.9467246152956106,Physiology,free fatty acids,0.06603870525311002,3.136781373125309e-4,0.06542390740123985,0.0666535031049802,3.72869126005954,1.941440086397073e-4,0.0693190483268058,1.567152483936687e-4,-0.03982122113696161,6.268904733539802e-4,-0.02955545626149022,3.43858838670633e-4
fructosamine,Clinical Chemistry,4390,4468,5.417426786752475,0.07704987948066332,0.00548526866369117,0.00991750037210847,5.3673951531581565,0.07704817370288282,0.00994975115958683,0.00994355803516912,0.05003163360500571,0.00194939579425882,1.1198467748564507e-139,-0.00446448249164185,0.00187739583373946,0.01742925302136063,0.05049865,0.05366491057560955,0.12484563498758391,0.9451030178250744,Physiology,fructosamine,-0.06081075931715609,2.2595518521458725e-4,-0.06125362334229676,-0.06036789529201542,-4.0454726583959815,5.2661090172323455e-5,0.1255004019622769,1.129305477131564e-4,0.2379879766053409,4.5480123243197234e-4,0.028650751113082296,6.5358952656172325e-6
glycerol,Clinical Chemistry,1977,2014,-2.07142190661215,0.04390229248118615,0.05238460518591169,0.02420272406436685,-2.14838521430703,0.04419331690504306,0.12159044995459824,0.02477688077583178,0.07696330768653478,0.01064243167856805,5.782532557402291e-13,-0.06920584475526838,0.01084943380331055,2.0093257851639495e-10,0.196234519,0.21677253062071444,0.24471966243878193,0.5892211838817716,Physiology,glycerol,-0.099533427998974,5.019253276180601e-4,-0.10051718356403386,-0.09854967243391412,-4.442724738669227,9.123580970493704e-6,0.24978831222640452,2.5075225677031093e-4,-0.3680863341990789,0.001019315359459275,-0.0935425884182667,6.31529989643477e-5
glycosilated hemoglobin a1c (hba1c),Clinical Chemistry,362,362,1.3851574428325153,0.01637865836520927,0.01152242449117853,0.00344728780401363,1.419014909329511,0.01635816655752473,0.01589372243748795,0.00325246265065511,-0.0338574664965986,0.00439852393047944,5.2186717057291093e-14,-0.00437129794628256,0.00407737199512206,0.28408125119611516,0.02911225,0.03015860427910197,0.53552672966949,0.8402155736838907,Physiology,hemoglobin,-0.0353112170537962,0.00278551532033426,-0.0407707267600359,-0.0298517073475565,-0.6690520576797373,0.5036761401501111,0.5978623679815002,0.00138696255201109,-1.2603774588726973,0.0066219277201895015,-0.05452243871075454,1.0269155953673992e-5
hdl cholesterol,Plasma Chemistry,483,470,4.092757623526384,0.09016941900534071,0.05416391991044761,0.02061137474287048,4.333921978619699,0.08997626028591912,0.05630727442155791,0.01903067087322406,-0.2411643550930633,0.01391721118132556,4.9420940065242966e-58,-0.0021433545093271,0.01266169011055481,0.8656166848815259,0.13680629,0.11135457734868714,0.5953680515576361,0.8933132442777071,Physiology,hdl-cholesterol,0.2058174859037073,0.00211233047822983,0.20167739424293055,0.20995757756448405,4.478177836655761,8.441615195309282e-6,0.6859409286399403,0.00105263157894736,-1.7306232546467637,0.005769436395969075,-0.3248612253127883,1.4236685864828631e-4
hdl-cholesterol,Clinical Chemistry,8305,8353,4.049251098319767,0.03284318905826219,0.07395184444070702,0.00676564610864196,4.193256559702509,0.03279729922762688,0.0617096569482518,0.00682862874829014,-0.14400546132739558,0.00364885980477,0,0.01224218745194718,0.00334809201819443,2.5658700289590803e-4,0.1411759,0.1338615757228169,0.5380177341226687,0.8165442316359198,Physiology,hdl-cholesterol,0.05320072778970781,1.201066909784382e-4,0.05296532300108779,0.05343613257832783,4.854382265496368,1.218571478833752e-6,0.6013615879199727,6.004202942059442e-5,-1.2065829312687388,2.8382485276875563e-4,-0.2438653850593092,9.568127036151354e-6
iron,Clinical Chemistry,6746,6815,-2.022421302178344,0.05822798149799412,0.03757574897712315,0.00938279926142533,-2.20761043824156,0.05820385212773886,0.0152778018434097,0.00932460320025852,0.18518913606414383,0.00400116699567373,0,0.02229794715223015,0.00378556084383826,3.957125167564319e-9,0.147496702,0.12345853046704554,0.33183022630888337,0.8084655933619855,Physiology,iron,0.1779012533092308,1.4755085393791293e-4,0.17761205894962434,0.17819044766883724,14.645632897032142,0,0.3448835458865979,7.37571913261543e-5,0.7808374965019377,3.1745130569480986e-4,0.1469439026598081,1.0287995848124215e-5
lactate dehydrogenase,Clinical Chemistry,540,542,5.541195234920025,0.12446558662676756,-0.05250812520906,0.03619428536844106,5.690861131485297,0.12470230878346432,-0.03025976121371936,0.0363624936069928,-0.1496658965667313,0.04007429143395281,1.988831299539041e-4,-0.02224836399603987,0.03772479450598463,0.5554926532443989,0.328427,0.35243622391636664,0.10340991769547182,0.6914073625603129,Physiology,lactate dehydrogenase,-0.07055163490435584,0.00185874248124846,-0.07419470322413746,-0.06690856658457423,-1.6364301399846202,0.1020409446288748,0.10378090944593377,9.267840593141798e-4,-0.16275120318881445,0.0037091105765924568,-0.0920532509009021,0.0011876699695370623
ldl-cholesterol,Clinical Chemistry,2576,2619,2.04275524865116,0.23963263211417857,-0.11092812970934122,0.08175468004880178,1.9354255338569404,0.23963062681394356,0.01181650669761189,0.08187837303461472,0.1073297148038986,0.00806714305320208,1.1151674493714322e-39,-0.12274463641126734,0.0079638537936708,2.4653968033387383e-52,0.164763255,0.17534135492088257,0.17075359025913958,0.9621836099931412,Physiology,ldl-cholesterol,-0.06222185394955037,3.8545718832714703e-4,-0.06297733615625364,-0.06146637174284709,-3.169238130909064,0.00153726727244341,0.17244278319928422,1.926040061633282e-4,-0.12786106799515928,7.715973614248848e-4,-0.05105613077027179,1.206120837153943e-4
lipase,Clinical Chemistry,1182,1199,4.060711735247315,0.01787955505970579,5.37110502719149e-4,0.01815202899793904,4.035940025023696,0.01659845042948218,-0.02719322286890077,0.01638064382376644,0.02477171023635112,0.0150047896109987,0.0989018762076148,0.02773033337306055,0.01504301029773574,0.0654086163847951,0.24012793142865055,0.215230355,0.10523466763575544,0.39653950373858793,Physiology,lipase,0.10946898377858603,8.421484110166487e-4,0.1078184032233558,0.11111956433381633,3.772217883747263,1.657511998476302e-4,0.10562573744339274,4.2052144659377626e-4,0.11191464269130441,0.0016826822193461767,0.055917387091813556,4.168202959306541e-4
magnesium,Clinical Chemistry,2380,2372,1.9765404766053485,0.5520734744706475,0.01608063600718683,0.01289140621935987,1.9028062634821203,0.5520691880458831,0.00432093345595943,0.01307414933588694,0.07373421318012542,0.00294806143853114,4.793201355401864e-129,0.01175970254245479,0.0028177331907481,3.059132481007791e-5,0.062573373,0.06056267208605417,0.0279914257941427,0.9984934198360622,Physiology,magnesium,0.03266039473248124,4.2140869842249656e-4,0.03183444886080125,0.03348634060416124,1.5909981747852318,0.11167653154279812,0.02799873984608815,2.105706464518846e-4,0.04096180618541337,8.419297709441897e-4,0.046898166108670904,0.001105444717065702
microalbumin (calculated),Urinalysis,358,356,-0.33506782050086564,0.09925411418048834,-0.18932368221465848,0.05509805611216215,0.2658124859867623,0.09508549161011028,-0.08323264461690384,0.05208705168408919,-0.6008803064829324,0.05219811197755942,4.437960733250635e-28,-0.10609103759673814,0.04918139378556666,0.03135415596609881,0.451223,0.3360727848141712,0.4157665628786829,0.6664001227759591,Physiology,microalbumin (calculated),0.29462593619637956,0.0028248812991262,0.28908927058949146,0.30016260180326765,5.543331792044116,4.182627821869289e-8,0.44256288994001536,0.00140646976090014,-0.8736328654199436,0.0061367627130535715,-0.3740850106421567,0.0010525681947751414
phosphorus,Clinical Chemistry,8332,8421,1.882375527775611,0.04697734812357846,-0.00529854918001375,0.00798488740200133,1.8334717510754757,0.0469316547739604,0.01725727776337265,0.00809519967284124,0.04890377666923556,0.00426091115812588,2.2973741204276777e-30,-0.02255582693828664,0.00388319130644064,6.4282177790989406e-9,0.1621761861924352,0.15507439,0.08222994336051244,0.8166521030080349,Physiology,phosphorus,0.04477901076074435,1.1942774747501632e-4,0.04454493667693857,0.04501308484455012,4.0975274769387795,4.19551889598857e-5,0.08241603875803634,5.9701492537313435e-5,0.16964368865257345,2.3962886549084802e-4,0.04226527398111871,1.47885068270018e-5
potassium,Clinical Chemistry,6153,6110,1.5300512552255474,0.06721643502129153,-0.02821922501688538,0.01106737124581599,1.61242271596475,0.0672089100359749,-0.01398171158523838,0.01110602636771826,-0.08237146180915245,0.00282322786460737,2.6271563288019433e-180,-0.01423751448921613,0.00266982805658278,9.865912536662405e-8,0.09586384141872642,0.085186,0.13792384961115273,0.913228113466211,Physiology,potassium,0.11809119261534376,1.63174073201351e-4,0.1177713773086584,0.1184110079220291,9.244681030529115,0,0.13880854409196844,8.156606851549755e-5,-0.4454913863999009,3.3428039386550873e-4,-0.06889374173269429,7.881674425717602e-6
sodium,Clinical Chemistry,6174,6141,4.98500019356952,0.00842831837811135,0.00271321857359432,0.00212107241034525,4.99491658076623,0.00842745943280945,0.00225705838173887,0.00212679137585598,-0.00991638718763972,3.623934511139619e-4,1.4657345263237703e-159,4.5616019375054214e-4,3.415182303348381e-4,0.1816803677654459,0.01183128753905236,0.010977359,0.14034813118541495,0.9735265513527384,Physiology,sodium,0.07491219431298823,1.6248390407438192e-4,0.07459373171293499,0.07523065691304148,5.876887074829758,4.2887564610794016e-9,0.14128068470723704,8.122157244964262e-5,-0.4177520543538337,3.318950151809237e-4,-0.009748820309415693,1.7706920346446954e-7
thyroxine,Clinical Chemistry,1451,1465,1.4885512215531238,0.01474121807310194,-0.00141155165807365,0.01344833863149149,1.3749036854326129,0.01459623959577861,0.02612817086164725,0.01358288847314847,0.11364753612420662,0.00942856174324317,1.2996864462715324e-32,-0.02753972251500311,0.00946836972600749,0.0036606415037274,0.167461786,0.1409476089829082,0.2583730619403563,0.5721187829626438,Physiology,thyroxine,0.1723702347235264,6.873011314252027e-4,0.17102314925939935,0.17371732018765343,6.574893819122031,5.7482463233782255e-11,0.2643643035416091,3.4328870580157915e-4,0.5548626721652522,0.0014245639563618914,0.09962864200279872,4.3468696493585636e-5
total bilirubin,Clinical Chemistry,8250,8216,-2.799993646807039,0.29125729775669085,-0.01495015278016161,0.0413626854566948,-2.8379056509122225,0.2912309200543817,0.01151092989602291,0.04166023363001926,0.0379119565418841,0.011268856425567,7.69291533471995e-4,-0.02646108444972303,0.01038349931568991,0.01083250406233827,0.41319777,0.4264121852384861,0.01807956498867963,0.942003348313108,Physiology,total bilirubin,-0.03148036011488981,1.2150720130957302e-4,-0.03171850985331883,-0.03124221037646079,-2.8558716341311907,0.00429725488090726,0.01808153526828483,6.0742270546073014e-5,0.17048652175714887,2.4380844660061387e-4,0.06458602625193186,3.4820543779164e-5
total cholesterol,Clinical Chemistry,8895,8888,4.513784853538196,0.02934045059460838,0.07496876605428177,0.00705642735306571,4.60251566478982,0.02929226155953323,0.0790867622296347,0.0071422267131502,-0.08873081520047345,0.00329266554782679,1.8910491101620913e-156,-0.00411799598109396,0.00302832593431858,0.17390426939759465,0.12993554861724788,0.1261812,0.4926153667363423,0.8248195216368764,Physiology,total cholesterol,0.02931953422709452,1.1250493953452816e-4,0.02909902859752399,0.02954003985666505,2.7642115130131075,0.00571192825775224,0.5395078892348174,5.62429696287964e-5,-0.8540858504952288,2.4544407241749105e-4,-0.19380822433010794,1.0837617335782745e-5
total protein,Clinical Chemistry,8348,8441,3.8900951839561992,0.01421649052571389,0.01170838928227603,0.00281744759495003,3.883278354264502,0.01420634049311563,0.00934576655918059,0.00283536602622985,0.00681682960042767,0.00108249913053188,3.1128368641865276e-10,0.00236262274969117,9.822626605542463e-4,0.01617182205644597,0.04107276777552126,0.038404359,0.10470008919383518,0.8768655302205324,Physiology,total protein,0.06717500895220636,1.191718652431275e-4,0.06694143638835938,0.06740858151605335,6.153481008310467,7.752025688034792e-10,0.10508520330148342,5.957345406886691e-5,-0.04446018653281986,2.383174158713904e-4,-0.0034024469020370552,1.3961528452354258e-6
